,tweets,likes,time,user name,RT count,media
304,"@BBCNews @GlynisSpencer Thanks to Angela Merkel to invite such creatures 🤮
No wonder the UK votes for the Brexit",5,26/06/2021 23:33:09,NewYorkTimmy,0,
303,"Hoy en #IPGlobal 🌎
-@fdelledonne, especialista en Alemania 🇩🇪: sobre la ""jefa"" Merkel y las nuevas derechas.
-… https://t.co/nu9kYPiXTS",51,26/06/2021 23:33:42,periodistan_,4,
302,@Hugomar27130929 @SilContini Igualita a Merkel!!!,3,26/06/2021 23:33:47,CMariaLaura,0,
301,"@mariaFFreijo @carlavizzotti Pasó Merkel y dijo que te vayas bien a la concha de tu madre, enferma",0,26/06/2021 23:34:00,GDRojo,0,
300,diggah seh ich aus wie merkel was ist das https://t.co/datY7dpvjT,1,26/06/2021 23:34:23,fairryluvbot,0,https://pbs.twimg.com/media/E42H5MHWUAA4LSv.jpg
299,@Johann_v_d_Bron @alf_frommer Oder es gibt monatelange Koalitionsverhandlungen und die Regierung Merkel ist formell… https://t.co/Do5atPw6Ah,1,26/06/2021 23:34:35,Rabengekraechz,0,
298,@mariaFFreijo @carlavizzotti Merkel leyendo esto. https://t.co/BpkWofUKel,0,26/06/2021 23:35:05,Trocheeee,0,https://pbs.twimg.com/media/E42IDdVXoAEAAqZ.jpg
297,"What's your Agenda #Obama? 

#NATO 
Netanyahu stepped down.
Jim Junior stepped down.
Merkel stepped down. 
All thre… https://t.co/cB5GSaPsgq",0,26/06/2021 23:35:14,PollyD74563389,0,
296,"A Meg Ryan até podia falar ""achim"", mas ao pé do Ferro era uma Angela Merkel https://t.co/XgWdWQ32EH",22,26/06/2021 23:35:22,_LuisSantos_,3,https://pbs.twimg.com/media/E42IHkkWQAYfrRj.jpg
295,SIMILAR A MERKEL JAJAJAJAJAJAJAJAJAJAJAJAJA https://t.co/dk0F5BQiPs,0,26/06/2021 23:35:26,BTurza,0,
294,@hiperfalcon Mientras tanto Merkel https://t.co/QxUc63kVNv,0,26/06/2021 23:35:27,Trocheeee,0,https://pbs.twimg.com/media/E42II8EWUAMBjVN.jpg
293,"@maternus Woher wissen sie überaus unredlicher Mensch, dass islamistische Motive der Grund waren. Wie wiederlich es… https://t.co/3sSDM3hIZJ",0,26/06/2021 23:36:35,drchristiankoh1,0,
292,STORCH vs. MERKEL: Unterschiedlicher kann die Meinung zu Ungarns „Homosexuellen-Gesetz“ nicht sein https://t.co/b4wxZFBFRE via @jouwatch,0,26/06/2021 23:36:38,Ozonox,0,
291,Covid-19 updates: Merkel warns Europe is ‘on thin ice’ as concerns about delta variant grow https://t.co/sAVSrmCiQ5… https://t.co/leP9ioBiDR,0,26/06/2021 23:36:39,WORLDDEBT,0,
290,"What's your Agenda #Obama? 

#NATO 
Netanyahu stepped down.
Jim Junior stepped down.
Merkel stepped down. 
All thre… https://t.co/27ym8OuYPy",0,26/06/2021 23:37:07,PollyD74563389,0,
289,"En tiempos d inclusión y feminismo (del bueno), sería interesante para Colombia darle una oportunidad a una candida… https://t.co/kMEKsnnna0",0,26/06/2021 23:37:15,flamarin629,0,
288,"#Mujeres #G20 Berlín 2017 | Se encontraban la ministra de Canadá, Chrystia Freeland, Ivanka Trump, Christine Lagard… https://t.co/I68q4TMYuu",2,26/06/2021 23:37:41,sandraclivati,0,
287,@raminatuer @highichbinlars *schreie in die Kamera „Fick dich Merkel!“*,2,26/06/2021 23:38:08,P8Greg,0,
286,@P8Greg @raminatuer *merkel ist traurig und spritzt dich biontech* https://t.co/hHQHXGzSOc,2,26/06/2021 23:38:39,highichbinlars,0,https://pbs.twimg.com/media/E42I3k6XEAMrpxj.jpg
285,"What's your Agenda #Obama? 

#NATO 
Netanyahu stepped down.
Jim Junior stepped down.
Merkel stepped down. 
All thre… https://t.co/GbxFaUYx6l",0,26/06/2021 23:38:47,PollyD74563389,0,
284,@soyprati ¿Merkel tampoco se baña?,0,26/06/2021 23:39:12,nhriesgo,0,
283,"@bnf80 Ja.

Keiner wollte auf Merkel hören. Das war alles ein Geseiere und In-Den-Arsch-Gekrieche bei Konzernen. 😡🤢",0,26/06/2021 23:39:24,Ker8Mel,0,
282,@mariaFFreijo @carlavizzotti No la podes comparar con Merkel...por favor,0,26/06/2021 23:39:37,RomanoMu,0,
281,"German media fury at Merkel on Covid rules– 'She can jet to London, football fans can't' | World | News |… https://t.co/Jl0PxmDnYn",0,26/06/2021 23:39:47,lakapartments,0,
280,"What's your Agenda #Obama? 

#NATO 
Netanyahu stepped down.
Jim Junior stepped down.
Merkel stepped down. 
All thre… https://t.co/vnp8pwsabC",0,26/06/2021 23:39:52,PollyD74563389,0,
279,"La canciller alemana Angela Merkel recibió una segunda dosis de vacuna anticovid Moderna, tras una primera de Astra… https://t.co/5XdmboymDc",0,26/06/2021 23:40:00,diariosur_oem,0,
278,"Más allá de estq falopa que dijo, me encantaría saber cual es el punto de encuentro entre estos que caretean ser pr… https://t.co/X1cEFizUs1",2,26/06/2021 23:40:04,GonzaloM__,0,
277,"@mariaFFreijo ¿Con un perfil similar al de Merkel?

¿Vos estás hablando en serio?

Una ministra que salió a dar un… https://t.co/hBUf7yUq9w",0,26/06/2021 23:40:05,maxi_valentin,0,
276,"Just so you know, I'm a regal Angela Merkel boy toy, which is  pretty whatever.",0,26/06/2021 23:40:09,dumbbrags,0,
275,"@JoxyOk Debería pero no. Aparentemente vacunar a tus padres primero, tener 90.000 muertos, la cuarentena más larga… https://t.co/OjNx4mIykN",0,26/06/2021 23:40:20,s0rcerer,0,
274,@maternus Die Merkel kann doch nicht zum jedem Einzelfall Stellung nehmen. Woher die Zeit nehmen?,0,26/06/2021 23:41:19,Peter_Nater,0,
273,"@mariaFFreijo @carlavizzotti Qué fumaste?
Estás en tus cabales?
Vizzotti es un espanto...
Vos vivís acá o en Marte… https://t.co/65mkXeWig5",0,26/06/2021 23:41:36,MiqueridaArgen1,0,
272,@JustMelissa81 This idea must have come from Merkel the German's have less two kids per. Germany is to vaccinate the kids beginning July.,1,26/06/2021 23:42:50,Genarium1,2,
271,"@ThyFinalPain Ich hoffe, er nimmt endlich mal Kontakt auf. Nicht mal Merkel kann ich telepathisch wahrnehmen.. 🤷‍♀️",0,26/06/2021 23:43:48,anouk_avf,0,
270,"German media fury at Merkel on Covid rules–She can jet to London, football fans can't' | World | News |… https://t.co/15o8n6Ceww",0,26/06/2021 23:44:23,lakapartments,0,
269,"@maternus Was sollte Merkel sagen nach - Es ist egal ob ich schuld bin, jetzt sind sie halt hier? - Jetzt sind sie halt tot? Shit happens?",1,26/06/2021 23:44:42,GrafenWolfgang,0,
268,"@soyprati La palabra ""cuadrazo"" ya indica la tendencia del comentario. La Merkel argentina se hizo la desentida de… https://t.co/cerYeedurD",0,26/06/2021 23:44:50,irriham,0,
267,"Gente, Angela Merkel tomou 2 vacinas diferentes.
Isso pode?",1,26/06/2021 23:45:22,LilWiederholen,0,
266,Look what Angela Merkel brought to Germany — it’s what Biden is doing https://t.co/GG9aKeYvcW,0,26/06/2021 23:47:19,indiesentinel,1,
265,I dont think Merkel liked our PMs explanation that the increase in infections had nothing to do with the Brits🤷‍♂️,0,26/06/2021 23:47:38,1ens,0,
264,"German media fury at Merkel on Covid rules– 'She can jet to London, football fans can't' | World | News |… https://t.co/wRKTBKBSry",0,26/06/2021 23:47:51,lakapartments,0,
263,"@welt Gott ,da wünscht man sich einen Helmut Kohl oder Gerhard Schröder zurück !
Vielleicht kann man ja Frau Bundes… https://t.co/8BYF33uVYn",2,26/06/2021 23:48:29,FxKraven,0,
262,@PeroniaRepublic Igualita a Merkel..... pero ensamblada en en Tierra del Fuego....😁,0,26/06/2021 23:48:37,ENRIQUEIII6,0,
261,"@Santi_ABASCAL La mayoría de la UE cierra filas contra la homofobia del Gb húngaro de Orbán.
Merkel, Macron, Draghi… https://t.co/WfQf33haWT",1,26/06/2021 23:49:08,Lisa_Trebol,0,
260,"@wildcat1461 @oksymetolon @EMichalik Tyle, że ci główni politycy (typu Biden, Macron, Merkel, Morawiecki) mają więk… https://t.co/cZnC7SZhDc",2,26/06/2021 23:49:09,Micha53907142,0,
259,"German media fury at Merkel on Covid rules– 'She can jet to London, football fans can't' | World | News |… https://t.co/RPg5yndljH",0,26/06/2021 23:49:53,lakapartments,0,
258,"Nesta altura, há duas hipóteses:
- o que Ferro quer, é a reforma. De tal maneira, que se está a c**** para tudo e t… https://t.co/6h8oRPB3fH",4,26/06/2021 23:50:02,vitormribeiro,3,
257,@mariaFFreijo @carlavizzotti Como Merkel😂😂😂😂😂😂😂😂😂😂😂😂😂😂 el mejor chiste del dia,0,26/06/2021 23:51:18,andrade_martita,0,
256,@mariaFFreijo @carlavizzotti Candidateable? merkel? Y dio.  Que tomas?,0,26/06/2021 23:51:23,martinbozzini,0,
255,"@RegSprecher #Wuerzburg #Würzburg 
    🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️
🖤""Frauen, wir trauern mit Euch!""🖤

@RegSprecher #Merkel… https://t.co/rqFluSEpkn",5,26/06/2021 23:51:26,Sagan931,5,
254,Pero merkel es capitalista y está impresentable socialista comunista etc etc https://t.co/T6RwEdh5mM,0,26/06/2021 23:51:32,fedevillaggi,0,
253,"@madorni Encima pone, que opinamos? Esta gente es consciente de lo que hace o dice? Tienen cerebro para comparar a la ministro con Merkel?",13,26/06/2021 23:51:40,SuscripC,1,
