,tweets,likes,time,user name,RT count,media
354,"Ah, actuaba? https://t.co/MHEz4bggXz",6,26/06/2021 21:45:28,ChoryDelRojo,0,
353,@clarincom Que actuaba?,0,26/06/2021 21:45:35,LilianaGalita,0,
352,@buscandoabebo @Lucasncabj @MarceloMerkato Comenzó en santos lugares con un cyber que era un antro importante de dr… https://t.co/APb89JlYPM,0,26/06/2021 21:46:32,manoradiohead,0,
351,@clarincom Actuaba ?,0,26/06/2021 21:46:34,ElGauchodeBoedo,0,
350,Si bueno... Tuvo suerte q en el intento no lo terminaran matando X lo q se ve en el video el RCP está hecho p la me… https://t.co/MnnJyvnNti,0,26/06/2021 21:47:29,DOCTORSORIANO,0,
349,@NexoShow @Nexofin Actuaba??,0,26/06/2021 21:47:34,AguerreOscar,0,
348,@clarincom Recién me entero q actuaba 🤷🏻‍♂️,5,26/06/2021 21:49:42,Jujito75,0,
347,"Confesión:  cuando entré al fandom creí que kino actuaba para hacernos creer que era buena persona,  ahora sé que e… https://t.co/YJgW69nsCD",0,26/06/2021 21:51:42,AleDeJung,0,
346,@clarincom Actuaba este muchacho?? Mira vos…,0,26/06/2021 21:52:32,Don_Augusto73,0,
345,@clarincom Actuaba???,0,26/06/2021 21:55:46,Siltarsi,0,
344,@clarincom Ah ... actuaba?🤔😳😬,0,26/06/2021 21:56:06,Airin100,0,
343,actuaba? https://t.co/lg9FV7TCrz,1,26/06/2021 21:59:14,KarenBerne,0,
342,@clarincom Ahhhh actuaba???,0,26/06/2021 21:59:23,graciberardi,0,
341,@clarincom 🤣😂🤣😂 actuaba ?????,0,26/06/2021 22:00:19,MarceFarias61,0,
340,@clarincom actuaba?,0,26/06/2021 22:01:23,GcOtero1961,0,
339,igual yo esto nunca lo hice porque no hice fiesta de egresados me negaba a pagar esa cantidad de plata solo iba a l… https://t.co/rLAU4Qabe5,13,26/06/2021 22:04:19,eymariluz,0,
338,@clarincom Ah.. actuaba??,0,26/06/2021 22:05:07,natalio77,0,
337,"Ah, que? Actuaba? En serio? https://t.co/ziT5BDBEOa",0,26/06/2021 22:08:49,AyelenCARP,0,
336,"@zafranina Este tipo actuaba por ser ""hijo de"". Sino ni en p",2,26/06/2021 22:09:23,Wink89064202,0,
335,Así actuaba el fujimontesinismo 👻👻👻👻 https://t.co/4TMBvxpGIn,0,26/06/2021 22:10:06,AnelliseT,0,
334,@clarincom Actuaba???,1,26/06/2021 22:13:04,AEL601,0,
333,"Ah , mira , actuaba ? https://t.co/02S0tdAUNx",1,26/06/2021 22:13:57,soytatenga,0,
332,@patoagui Ah actuaba?,1,26/06/2021 22:14:48,facuyoung,0,
331,¿Actuaba? https://t.co/HX5qyIZJod,15,26/06/2021 22:15:00,celesmonaco,0,
