,tweets,likes,time,user name,RT count,media
515,"E l'Italia per colpa di Can e Diletta si scopre nel 2021  un paese di sante bigotte e moraliste, regredendo ai temp… https://t.co/SVK6htyceG",116,27/06/2021 21:26:35,Mariagenn59,13,
514,"@evamarghe Nel documento si parla di 200 mln di mascherine, sono quelle che abbiamo nei depositi di mezza Italia e… https://t.co/zAYu7rEc1o",0,27/06/2021 21:26:35,Dinoquellovero,0,
511,HS3 lo scrive in italia lo so,0,27/06/2021 21:26:36,louisproudofmee,0,
512,"Onde é que anda aquela malta que tinha andado a fazer os prognósticos de Portugal contra a Itália?
Já arranjaram um bode expiatório?",0,27/06/2021 21:26:36,ismaelprata,0,
513,Que a Itália goleie a Bélgica.,0,27/06/2021 21:26:36,aRauJoM87_,0,
510,Niente mi fa disperare più delle foto di Harry in Italia insieme ai fan,1,27/06/2021 21:26:39,fishnethaz,0,
509,@Noseyeyisnose Italia,1,27/06/2021 21:26:40,Pall1n,0,
508,"#Basket, il calendario dell'#Italia al torneo preolimpico di Belgrado 2021: orari, diretta tv e streaming delle par… https://t.co/nHPuwQBxXp",0,27/06/2021 21:26:41,sportface2016,0,
507,"Portugal 0 Bélgica 1. La Bélgica de Roberto Martínez está cuartos y jugará con Italia, golazo d Thorgan Hazard (el… https://t.co/37r3G7lQEU",0,27/06/2021 21:26:42,Arisfeed,0,
506,"Agora posso apoiar a Itália à vontade 😌
Andiamo ragazzi",0,27/06/2021 21:26:43,thishitisreal,0,
505,"@mati_swiecicki To samo sobie pomyślałem. Włosi dużo mocniejsi niż 5 lat temu, a Belgowie o 5 lat starsi. Będzie do… https://t.co/mDGmFYsrVi",0,27/06/2021 21:26:47,Dominik61948930,0,
504,@lavanagloria Comunque ci tengo a precisare che lui è un mio protetto da PRIMA che uscisse il servizio di Vogue Italia,2,27/06/2021 21:26:47,HuertDeAuteuil,0,
503,"Dico una cosa forte, sapendo che rischio tantissimo di essere preso a sonore pernacchie: Italia-Belgio sarà la partita di Ciro Immobile",14,27/06/2021 21:26:47,MDolcinelli,0,
501,tao bom ver ele aproveitando esse tempinho na italia https://t.co/shMNaOMdF5,0,27/06/2021 21:26:48,i2houisw,0,
502,ahora ya no me quiero ir a Italia :(,0,27/06/2021 21:26:48,mxyblood,0,
500,Cuadro final: Bélgica-Italia y República Checa-Dinamarca se miden en cuartos https://t.co/tNsL4iHhai vía @marca,0,27/06/2021 21:26:49,JorgeCrosaURU,0,
499,@italia_patriot God Bless President Trump ❤🙏🇺🇸🇺🇸🇺🇸,0,27/06/2021 21:26:51,renewhite11,0,
498,@lbertozzi Jogo chato. sem grandes emoções. Para mim foi o pior das oitavas até agora. Bélgica com esse futebol não… https://t.co/1kYAnykeXZ,1,27/06/2021 21:26:51,Alison_cordeiro,0,
497,@RuiPalela Itália ahahahah,1,27/06/2021 21:26:51,carlarrfaria,0,
496,@ElPetisoArango Que buen juego que se viene el Viernes entre Bélgica vs Italia,1,27/06/2021 21:26:53,DiegoCandamil,0,
495,@GigiEinaudi @vespergeist @harleydavidson @Harley_Italia 😂😂😂😂😂😂😂😂😂 https://t.co/umgG6bbYhU,0,27/06/2021 21:26:54,DBoltri,0,https://pbs.twimg.com/media/E460SYUWUAAB2NF.jpg
494,"@DanielTR9900 Apesar de eu gostar de Itália as mulher de lá não parecem muito bonitas, rosto quadradão",0,27/06/2021 21:26:55,ServusChristi99,0,
492,@naruyasai eu acho que a equipa overall até jogou bem mas estávamos mesmo com pouca sorte :/ mas alguns momentos pi… https://t.co/R6D59xFr44,0,27/06/2021 21:26:57,satosugusbff,0,
493,@AE_Italia Fatto e cd👍,0,27/06/2021 21:26:57,baroni_rossella,0,
490,@EzequielDaray Igualan italia no le alcazara frente a esta belgica,0,27/06/2021 21:27:00,Cangri77777,0,
491,"Piala Eropa
16 Besar

FT: Belgia 🇧🇪 1-0 🇵🇹 Portugal
⚽ 42' Thorgan Hazard

Belgia singkirkan sang juara bertahan den… https://t.co/idT55hpvKf",1,27/06/2021 21:27:00,OfficialKO_Line,0,
489,"@Rafaconservado @rafaelbastos162 Foi a escolha deles. Todos falavam assim da Bélgica e em 18 tomamos. França, Itáli… https://t.co/ysK5DPNkh9",1,27/06/2021 21:27:00,LeonardoTome,0,
488,Que a Itália faça o seu trabalho,0,27/06/2021 21:27:02,barbara_pm_,1,
486,@WAL_Italia https://t.co/PuSYaUoZOY,1,27/06/2021 21:27:03,MariaRo75100061,3,
484,Agora espero que ganhe a Itália https://t.co/tHDpDmcghY,2,27/06/2021 21:27:03,ClaudiaaSoaress,0,
487,Quando si gioca Italia - Belgio: data orario e dove vederla in tv -  #Quando #gioca #Italia #Belgio:  https://t.co/GkVozGwuwK,0,27/06/2021 21:27:03,zazoomblog,0,
485,@EduardoHagn Italia,0,27/06/2021 21:27:03,AzeezThings,0,
483,Check out VINTAGE AMICA ITALIA 1982 BROOKE SHIELDS FASHION BEAUTY VERY RARE!  https://t.co/1gZ3ZxJjpa via @eBay,0,27/06/2021 21:27:06,FARRAH_LOVE1,0,
482,J ai pas ce probleme : FORZA ITALIA https://t.co/pOLDUdC8zW,6,27/06/2021 21:27:06,LaSuperPasteque,0,
481,"@DinaPugliese Forza italia! Italy for sure, eh! All the way Azzurri! When Italy 🇮🇹 knocks out Belgium 🇧🇪 make him e… https://t.co/JlTPeQwXfg",1,27/06/2021 21:27:06,fey_photeine,0,
480,Se KDB e Hazard estiverem fora a Bélgica tem grandíssimas chances de ser eliminada. Vai ter que jogar muito mais qu… https://t.co/5qeRq8Xs30,0,27/06/2021 21:27:06,RafaPezzuol,0,
479,@zemarquesnox Nem da Itália passam,0,27/06/2021 21:27:08,pedroquiterio_O,0,
478,"Un paese artificiale contro l'Italia 

Non una vera partita tra nazionali nel mio libro. https://t.co/tKlREiQJSm",2,27/06/2021 21:27:09,moderntriste,0,
477,@RuloVida @PajaBrava69 Ojalá llegue al partido ante Italia bonucci se lo va pasar bien,1,27/06/2021 21:27:11,Benzemamourinh1,0,
476,"Per l'Italia meglio incontrare il Belgio che il Portogallo, imho",17,27/06/2021 21:27:11,ennejuve,0,
475,"@andreavianel Quindi, l’Italia.
Cetrioli",0,27/06/2021 21:27:12,FabioSeg61,0,
474,@vespergeist @GigiEinaudi @harleydavidson @Harley_Italia Dijelo…😎😎😎😂😂😂😂😂😂,1,27/06/2021 21:27:15,DBoltri,0,
473,El campeón cede su corona en octavos. #Portugal 🇵🇹 cayó 1-0 ante #Bélgica 🇧🇪 que mantiene el paso perfecto en la… https://t.co/iY1vhJvQxK,2,27/06/2021 21:27:15,CentralQNoticia,0,
471,@ritacneeves_ Itália,0,27/06/2021 21:27:17,perdro123456,0,
472,Italia faz me um favor e arrebenta com os belgas,0,27/06/2021 21:27:17,pedrosimonn20,3,
469,"@EdeesteRD tenemos una avería, en la calle Verona#4 de la urbanización Italia, y ocurrió que un camión del ayuntami… https://t.co/Zwpx62cfCc",0,27/06/2021 21:27:18,Miguela95609466,0,
470,Itália é bué lindo país da arte país da língua mais bonita,2,27/06/2021 21:27:18,wbdcsx,0,
